question,source,question_id,subfield,cutoff_year,cutoff_date,control_subtype,txt_n_words,txt_n_entities,txt_n_numbers,txt_has_causal,txt_has_comparison,txt_has_mechanism,txt_has_measurable,txt_has_alternatives,txt_has_falsification,txt_is_yesno,txt_specificity,ev_top1_sim,ev_top5_mean_sim,ev_n_similar,ev_n_instruments,ev_tension_density,ev_age_mean,ev_age_std,ev_recency_share,ev_native_n_papers,ev_native_year_spread,ev_has_native_record,nov_nn_sim,nov_semantic_distance,nov_mean_top10_sim,nov_pair_doc_count,nov_new_pair,nov_review_overlap,fal_outcome_variable,fal_competing_rule,fal_quant_threshold,fal_named_dataset,tra_n_facilities_mentioned,tra_n_facilities_operational,tra_mentions_future_facility,tra_needs_new_instrument,tra_archival_data,tra_longitudinal,tra_needs_theory,tra_sample_scale,env_pub_volume_3y,env_pub_share_3y,env_growth_ratio,env_review_count_3y,env_years_to_next_facility,env_facility_within_3y,fal_observable,fal_competing_llm,fal_quant_test,fal_falsification_path,future_paper_count,future_paper_count_weak,first_follow_up_date,lead_time_months,review_recognition,addressed,answer_status,n_direct,n_adjacent,premise_status,confidence,judge_model,y_addressed
What is the nature of gravitational wave interactions in the context of cosmic evolution?,control,gravitational_waves-2020-022,gravitational_waves,2020,2020-12-31,vague,14,0,0,0,0,0,0,0,0,0,0,0.19173271559767105,0.17822541492975832,9,2,0.0,3.0,2.1447610589527217,0.4,0,0,0,0.19173271559767105,0.808267284402329,0.16590023046130634,13,0,0.09113903185086793,0,0,0,0,0,0,0,0,0,0,0,0,3941,0.07907462027729288,1.860311467673431,14,0.0,1,0,0,0,0,0,26,,,False,True,partially_addressed,1,7,intact,0.9,gpt-4o,1
How might the properties and detection prospects of individually resolvable 'single sources' in the low frequency gravitational wave spectrum influence our understanding of the universe's structure?,control,gravitational_waves-2020-023,gravitational_waves,2020,2020-12-31,untestable,26,0,0,0,0,0,1,0,0,0,1,0.29297615839797925,0.21231075720524087,4,4,0.1,3.3,2.0999999999999996,0.2,0,0,0,0.29297615839797925,0.7070238416020207,0.17612396171465003,8,0,0.12429201033345282,1,0,0,0,0,0,0,0,0,0,0,0,3941,0.07907462027729288,1.860311467673431,14,0.0,1,0,0,0,0,4,37,2021-03-01,3.0,False,False,not_addressed,0,8,intact,1.0,gpt-4o,0
Could the current models of binary stellar evolution be fundamentally flawed when interpreted through the lens of gravitational-wave catalog analysis?,control,gravitational_waves-2020-024,gravitational_waves,2020,2020-12-31,consensus_challenge,20,0,0,0,0,0,0,0,0,1,0,0.18379393142788364,0.15490904236860653,2,4,0.0,2.1,1.445683229480096,0.5,0,0,0,0.18379393142788364,0.8162060685721164,0.1421271174265634,1,0,0.06688554789028296,0,0,0,0,0,0,0,0,1,0,1,0,3941,0.07907462027729288,1.860311467673431,14,0.0,1,0,0,0,0,0,6,,,False,False,not_addressed,0,2,intact,1.0,gpt-4o,0
"What are the underlying causes of the discrepancies between the observed star formation rate (SFR) and stellar mass density at redshifts $z = 1-4$, and how do these discrepancies affect the relationship between SFR and stellar mass (${ m M}_{ullet}$) across the redshift range $0<z<8$?",evidence_tension,galaxy_evolution-2020-000,galaxy_evolution,2020,2020-12-31,,45,0,4,1,0,0,1,0,0,0,3,0.25373187920754037,0.20380406771165002,16,4,0.6,4.6,2.0099751242241783,0.1,4,7,1,0.25373187920754037,0.7462681207924596,0.18831590943058668,2,0,0.08754409796620537,1,0,1,0,0,0,0,0,0,0,0,0,3787,0.07598467063945906,1.1018033740546829,44,2.0,1,1,0,0,0,0,45,,,False,False,not_addressed,0,8,intact,1.0,gpt-4o,0
"How do the Tidal Disruption Event (TDE) rates inferred from observations compare to theoretical predictions based on different black hole seed masses, particularly in relation to the black hole mass - bulge mass relation for dwarf galaxies?",evidence_tension,galaxy_evolution-2020-001,galaxy_evolution,2020,2020-12-31,,37,0,0,0,1,0,1,0,0,0,1,0.3679096772011775,0.3128812682738556,61,1,0.5,1.6,1.854723699099141,0.8,4,6,1,0.3679096772011775,0.6320903227988225,0.2953296739298665,1,0,0.09085162322875068,1,0,0,0,0,0,0,0,0,0,1,0,3787,0.07598467063945906,1.1018033740546829,44,2.0,1,1,0,0,0,16,50,2021-01-27,1.0,False,True,partially_addressed,1,7,intact,0.9,gpt-4o,1
"How does the relationship between FIR luminosity and X-ray luminosity in low-luminosity AGNs vary with black hole mass and accreted gas mass, particularly at low luminosities and high redshifts?",evidence_tension,galaxy_evolution-2020-002,galaxy_evolution,2020,2020-12-31,,29,0,0,0,0,0,1,0,0,0,1,0.2998852499986221,0.24769392201489868,53,5,0.3,3.1,1.9209372712298547,0.5,4,3,1,0.2998852499986221,0.7001147500013779,0.22092554507568107,22,0,0.11426479197042039,1,0,0,0,0,0,0,0,0,0,0,0,3787,0.07598467063945906,1.1018033740546829,44,2.0,1,1,0,0,0,5,50,2021-09-20,9.0,False,False,not_addressed,0,8,intact,1.0,gpt-4o,0
"What are the mechanisms and timescales involved in the formation of supermassive black holes (SMBHs) and intermediate-mass black holes (IMBHs) in the early Universe, particularly in relation to the rapid assembly of black holes powering quasars at redshifts z ~ 6-7 and the emergence of high-z galaxies within 200 Myr after the transition from Population III to Population II star formation?",evidence_tension,galaxy_evolution-2020-003,galaxy_evolution,2020,2020-12-31,,61,0,3,1,0,1,1,0,0,0,3,0.3458468670130903,0.29713866992161275,76,3,0.3,2.5,1.9621416870348585,0.5,4,1,1,0.3458468670130903,0.6541531329869097,0.2614056660648556,8,0,0.10466776795415624,1,0,1,0,0,0,0,0,0,0,0,1,3787,0.07598467063945906,1.1018033740546829,44,2.0,1,1,0,0,0,23,50,2022-09-21,21.0,False,True,partially_addressed,1,7,intact,0.9,gpt-4o,1
"How does the dark matter distribution in the innermost regions of dwarf galaxies compare to the predictions of cold dark matter (CDM) halo models, particularly in relation to the observed rotation curves and the presence of constant density cores?",evidence_tension,galaxy_evolution-2020-004,galaxy_evolution,2020,2020-12-31,,39,0,0,0,1,0,1,0,0,0,1,0.2745444784883831,0.2607956036859348,115,0,0.6,2.4,2.009975124224178,0.7,4,4,1,0.2745444784883831,0.725455521511617,0.24752617099361568,8,0,0.11990895659180997,1,0,0,0,0,0,0,0,0,0,1,0,3787,0.07598467063945906,1.1018033740546829,44,2.0,1,1,0,0,0,34,50,2021-02-18,2.0,False,True,partially_addressed,2,6,intact,0.9,gpt-4o,1
"What are the underlying causes of the discrepancies between the dynamically inferred stellar-to-dark matter ratios of massive spirals and those inferred from abundance matching, and how do these discrepancies relate to the observed rotation speeds of bars in disc galaxies?",evidence_tension,galaxy_evolution-2020-005,galaxy_evolution,2020,2020-12-31,,40,0,0,1,0,0,1,0,0,0,1,0.29197531282826367,0.22590161620200586,6,2,1.1,2.8,2.181742422927143,0.4,4,4,1,0.29197531282826367,0.7080246871717364,0.1839323507066229,7,0,0.09023999927076193,1,0,0,0,0,0,0,0,0,0,0,0,3787,0.07598467063945906,1.1018033740546829,44,2.0,1,1,0,0,0,0,13,,,False,False,not_addressed,0,8,intact,1.0,gpt-4o,0
"How do the physical parameters of dwarf galaxies compare to those of local starbursting dwarfs, and what modifications to the criteria of dynamically unstable mass loss for giant stars could reconcile the observed discrepancies in their properties?",evidence_tension,galaxy_evolution-2020-006,galaxy_evolution,2020,2020-12-31,,37,0,0,0,1,0,1,0,0,0,1,0.16455668863270606,0.15395514037505587,5,4,0.4,3.6,2.4576411454889016,0.4,4,5,1,0.16455668863270606,0.8354433113672939,0.14669608992406064,0,1,0.11352471845840868,1,0,0,0,0,0,0,0,0,0,0,0,3787,0.07598467063945906,1.1018033740546829,44,2.0,1,1,0,0,0,1,9,2023-04-10,28.0,False,False,not_addressed,0,8,intact,1.0,gpt-4o,0
How do the number densities and clustering measurements of galaxies at redshifts z > 3.5 compare when accounting for the expected scatter in cumulative number densities and the effects of stellar mass growth rates and merging?,evidence_tension,galaxy_evolution-2020-007,galaxy_evolution,2020,2020-12-31,,36,0,1,0,1,0,1,0,0,0,2,0.30172949241043445,0.24706307220530138,18,5,0.4,4.7,1.6155494421403513,0.0,4,4,1,0.30172949241043445,0.6982705075895655,0.20666297965965863,12,0,0.11326286833153312,1,0,1,0,0,0,0,0,0,0,0,0,3787,0.07598467063945906,1.1018033740546829,44,2.0,1,1,0,1,1,1,20,2025-03-17,51.0,False,True,posed_but_open,1,7,intact,0.9,gpt-4o,1
"What are the underlying causes of the observed discrepancies in specific star formation rates between galaxies at z=0 and z~2, particularly for the population of galaxies with intermediate star formation rates and high gas content?",evidence_tension,galaxy_evolution-2020-008,galaxy_evolution,2020,2020-12-31,,35,0,2,1,0,0,0,0,0,0,2,0.21729522519189412,0.20342078643198355,13,3,0.5,3.9,2.3853720883753127,0.3,4,1,1,0.21729522519189412,0.7827047748081059,0.18518737108827116,2,0,0.08767901594619595,0,0,1,0,0,0,0,0,0,0,0,1,3787,0.07598467063945906,1.1018033740546829,44,2.0,1,1,0,0,0,0,26,,,False,True,partially_addressed,1,7,intact,0.9,gpt-4o,1
How do the observed abundance and properties of massive galaxies at redshifts z > 4 compare to the predictions of the LCDM model and current cosmological simulations?,evidence_tension,galaxy_evolution-2020-009,galaxy_evolution,2020,2020-12-31,,27,0,1,0,1,0,1,0,0,0,2,0.25966872829457277,0.242492368853323,28,1,0.3,3.1,2.5865034312755126,0.5,4,4,1,0.25966872829457277,0.7403312717054272,0.2178920561126981,13,0,0.08028396421595908,1,0,1,0,0,0,0,0,0,0,1,0,3787,0.07598467063945906,1.1018033740546829,44,2.0,1,1,0,1,1,6,38,2021-01-28,1.0,False,True,partially_addressed,2,6,intact,0.9,gpt-4o,1
What are the precise mechanisms that regulate star formation rates in galaxies across different environments and redshifts?,direct_llm,galaxy_evolution-2020-010,galaxy_evolution,2020,2020-12-31,,17,0,0,1,1,1,0,0,0,0,0,0.16727349277172673,0.15882725195308317,4,1,0.0,3.2,1.5362291495737217,0.2,0,0,0,0.16727349277172673,0.8327265072282732,0.1477856188801721,2,0,0.08458284542748876,0,0,0,0,0,0,0,0,0,0,0,0,3787,0.07598467063945906,1.1018033740546829,44,2.0,1,0,0,0,0,0,17,,,False,True,partially_addressed,2,6,intact,0.9,gpt-4o,1
"How do the properties of dark matter halos influence the formation and evolution of galaxies, particularly at high redshifts?",direct_llm,galaxy_evolution-2020-011,galaxy_evolution,2020,2020-12-31,,19,0,0,0,0,0,0,0,0,0,0,0.22749331240015785,0.20946765592040234,52,1,0.1,3.9,2.3000000000000003,0.3,0,0,0,0.22749331240015785,0.7725066875998421,0.19865912799277594,12,0,0.13080927965005906,0,0,0,0,0,0,0,0,0,0,0,0,3787,0.07598467063945906,1.1018033740546829,44,2.0,1,1,0,0,0,20,50,2021-06-07,6.0,False,True,partially_addressed,4,4,intact,0.9,gpt-4o,1
"What is the role of active galactic nuclei (AGN) in regulating star formation and galaxy evolution, especially in the context of feedback processes?",direct_llm,galaxy_evolution-2020-012,galaxy_evolution,2020,2020-12-31,,23,0,0,0,0,1,0,0,0,0,0,0.2859867665218766,0.24310259297231504,88,1,0.0,2.1,2.071231517720798,0.8,0,0,0,0.2859867665218766,0.7140132334781234,0.2292059681332263,4,0,0.13296046134644413,0,0,0,0,0,0,0,0,0,0,0,0,3787,0.07598467063945906,1.1018033740546829,44,2.0,1,1,0,0,0,17,50,2021-01-27,1.0,False,True,partially_addressed,8,0,intact,1.0,gpt-4o,1
"How do the chemical enrichment processes in galaxies vary with redshift, and what are the implications for understanding the early universe?",direct_llm,galaxy_evolution-2020-013,galaxy_evolution,2020,2020-12-31,,21,0,0,0,0,1,1,0,0,0,1,0.19236102433016786,0.1852755227315983,14,0,0.0,1.8,1.6000000000000003,0.8,0,0,0,0.19236102433016786,0.8076389756698321,0.17523282683364672,14,0,0.07503261088536611,1,0,0,0,0,0,0,0,0,0,0,0,3787,0.07598467063945906,1.1018033740546829,44,2.0,1,1,0,0,0,9,50,2021-05-26,5.0,False,True,partially_addressed,2,6,intact,0.9,gpt-4o,1
"What are the detailed processes behind the formation and evolution of dwarf galaxies, particularly in relation to their interactions with larger galaxies and the surrounding environment?",direct_llm,galaxy_evolution-2020-014,galaxy_evolution,2020,2020-12-31,,26,0,0,0,1,1,0,0,0,0,0,0.20491611760201334,0.1666568754143974,7,2,0.1,3.7,2.3259406699226015,0.4,0,0,0,0.20491611760201334,0.7950838823979867,0.1582936944593833,11,0,0.09701121755545018,0,0,0,0,0,0,0,0,0,0,0,0,3787,0.07598467063945906,1.1018033740546829,44,2.0,1,1,0,0,0,2,50,2023-10-04,34.0,False,True,partially_addressed,5,3,intact,0.9,gpt-4o,1
How can we identify dual supermassive black holes with kiloparsec scale separations in merger-remnant galaxies in large numbers for studies of galaxy evolution?,future_work,galaxy_evolution-2020-015,galaxy_evolution,2020,2020-12-31,,23,0,0,0,0,0,0,0,0,0,0,0.36120664693600363,0.2820236110195065,27,5,0.1,2.8,1.661324772583615,0.4,0,0,0,0.36120664693600363,0.6387933530639964,0.2511584136358316,12,0,0.10449646425656951,0,0,0,0,0,0,0,0,0,0,0,0,3787,0.07598467063945906,1.1018033740546829,44,2.0,1,1,0,0,0,14,50,2021-09-07,9.0,False,False,not_addressed,0,8,intact,0.9,gpt-4o,0
What is the evolution of magnetic fields in galaxies?,future_work,galaxy_evolution-2020-016,galaxy_evolution,2020,2020-12-31,,9,0,0,0,0,0,0,0,0,0,0,0.39308354460827966,0.37194645801419374,108,3,0.0,3.6,1.9078784028338915,0.4,0,0,0,0.39308354460827966,0.6069164553917203,0.35302529591204507,159,0,0.06815664663949421,0,0,0,0,0,0,0,0,0,0,0,0,3787,0.07598467063945906,1.1018033740546829,44,2.0,1,1,0,0,0,50,50,2021-01-19,1.0,False,True,partially_addressed,2,6,intact,0.9,gpt-4o,1
What is the physical origin of the relation and its break between inefficient and main regimes at different gas surface densities?,future_work,galaxy_evolution-2020-017,galaxy_evolution,2020,2020-12-31,,21,0,0,1,1,1,0,0,0,0,0,0.3098410005079472,0.2096671020568011,6,2,0.2,3.6,2.2891046284519194,0.3,0,0,0,0.3098410005079472,0.6901589994920527,0.17496127213750912,1,0,0.10797069060514328,0,0,0,0,0,0,0,0,0,0,0,0,3787,0.07598467063945906,1.1018033740546829,44,2.0,1,1,0,0,0,0,19,,,False,False,not_addressed,0,8,intact,1.0,gpt-4o,0
What is the energy source driving the chaotic motions in galaxies?,future_work,galaxy_evolution-2020-018,galaxy_evolution,2020,2020-12-31,,11,0,0,1,0,0,0,0,0,0,0,0.322256587578913,0.1956123360223478,4,4,0.0,3.3,2.147091055358389,0.3,0,0,0,0.322256587578913,0.677743412421087,0.16960750826352916,5,0,0.0583468843216234,0,0,0,0,0,0,0,0,0,0,0,0,3787,0.07598467063945906,1.1018033740546829,44,2.0,1,1,0,0,0,0,7,,,False,False,not_addressed,0,8,intact,1.0,gpt-4o,0
"To what extent does star formation vary in galaxies with low masses, low metallicities, and high star formation rate surface densities?",future_work,galaxy_evolution-2020-019,galaxy_evolution,2020,2020-12-31,,21,0,0,0,0,0,1,0,0,0,1,0.2193714246392845,0.19219224678607344,18,2,0.2,3.7,2.1931712199461306,0.5,0,0,0,0.2193714246392845,0.7806285753607155,0.179723330740242,6,0,0.12340243578597362,1,0,0,0,0,0,0,0,0,0,0,0,3787,0.07598467063945906,1.1018033740546829,44,2.0,1,1,0,1,1,1,50,2022-11-29,23.0,False,True,partially_addressed,1,7,intact,0.9,gpt-4o,1
How might the challenges in detecting the EoR signal with HERA Phase I influence the reliability of measurements of stellar properties in quasar host galaxies obtained through high-SNR fiber spectra?,control,galaxy_evolution-2020-020,galaxy_evolution,2020,2020-12-31,random_pair,30,0,0,0,0,0,0,0,0,0,0,0.24987720653343432,0.18173761973502617,4,1,0.0,3.7,1.7916472867168918,0.3,0,0,0,0.24987720653343432,0.7501227934665657,0.16206633071208576,2,0,0.11020460011153407,0,0,0,0,0,0,0,0,0,0,0,0,3787,0.07598467063945906,1.1018033740546829,44,2.0,1,1,0,0,0,0,19,,,False,False,not_addressed,0,8,intact,1.0,gpt-4o,0
In what ways could the IR-excess - UV color relation observed in model galaxies relate to the star-formation mode characterized by high radial velocities and its impact on the morphological evolution of galaxies?,control,galaxy_evolution-2020-021,galaxy_evolution,2020,2020-12-31,random_pair,33,0,0,0,1,0,0,0,0,0,0,0.1965108940986353,0.18199911030126287,6,6,0.0,5.2,1.6613247725836149,0.1,0,0,0,0.1965108940986353,0.8034891059013647,0.1632115244297976,1,0,0.0992477952954744,0,0,0,0,0,0,0,0,0,0,1,0,3787,0.07598467063945906,1.1018033740546829,44,2.0,1,1,0,0,0,0,15,,,False,False,not_addressed,0,8,intact,1.0,gpt-4o,0
What is the nature of the processes governing galaxy formation and evolution?,control,galaxy_evolution-2020-022,galaxy_evolution,2020,2020-12-31,vague,12,0,0,0,0,1,0,0,0,0,0,0.18083098889750607,0.1644210191836872,6,6,0.0,3.2,2.2715633383201093,0.4,0,0,0,0.18083098889750607,0.819169011102494,0.15452878366728942,2,0,0.05654346855287347,0,0,0,0,0,0,0,0,0,0,0,0,3787,0.07598467063945906,1.1018033740546829,44,2.0,1,1,0,0,0,0,12,,,False,False,not_addressed,0,8,not_applicable,1.0,gpt-4o,0
How might the potential misrepresentation of the general submillimeter population by the 14 sources influence our understanding of the characteristics of high-redshift galaxies?,control,galaxy_evolution-2020-023,galaxy_evolution,2020,2020-12-31,untestable,23,0,1,0,0,0,1,0,0,0,2,0.21378195414932583,0.16046419138240994,3,6,0.1,3.9,2.1656407827707715,0.2,0,0,0,0.21378195414932583,0.7862180458506742,0.1464908804146095,3,0,0.09746984402328066,1,0,1,0,0,0,0,0,0,0,0,1,3787,0.07598467063945906,1.1018033740546829,44,2.0,1,1,0,0,0,0,7,,,False,False,not_addressed,0,6,intact,1.0,gpt-4o,0
"Could the prevailing theories of galaxy formation and evolution be fundamentally flawed if the merger-state of radio galaxies like 3C293, 3C305, and 4C12.50 suggests alternative mechanisms of nuclear-scale feedback?",control,galaxy_evolution-2020-024,galaxy_evolution,2020,2020-12-31,consensus_challenge,29,0,1,1,0,1,0,0,0,1,1,0.2561416444969312,0.17236710814844122,4,4,0.0,2.5,2.4596747752497685,0.6,0,0,0,0.2561416444969312,0.7438583555030688,0.12813329180155253,1,0,0.05345778927914298,0,0,1,0,0,0,0,0,0,0,0,0,3787,0.07598467063945906,1.1018033740546829,44,2.0,1,1,3,0,1,0,2,,,False,False,not_addressed,0,8,intact,1.0,gpt-4o,0
"What is the underlying cause of the approximately 4 σ discrepancy between the measured and predicted values of the muon's anomalous magnetic moment, $(g-2)_μ$, and how does this relate to the tension between early and late time determinations of the Hubble constant?",evidence_tension,cosmology_tensions-2020-000,cosmology_tensions,2020,2020-12-31,,42,0,2,1,0,0,0,0,0,0,2,0.3375826203155836,0.2250737814194493,4,1,1.1,1.6,1.8,0.8,4,2,1,0.3375826203155836,0.6624173796844164,0.17421354261040006,2,0,0.029028373596802,0,0,1,0,0,0,0,0,0,0,0,0,2577,0.051706494913621864,1.2154644035832154,7,3.0,1,1,0,0,0,2,7,2021-07-19,7.0,False,True,partially_addressed,1,7,intact,0.9,gpt-4o,1
"What are the underlying causes of the discrepancy between the locally measured Hubble constant $H_0$ and the value of $H_0$ inferred from cosmic microwave background observations, and how do factors such as underdensity and dark-energy density contribute to this tension?",evidence_tension,cosmology_tensions-2020-001,cosmology_tensions,2020,2020-12-31,,40,0,0,1,0,0,1,0,0,0,1,0.31284252223664716,0.26342501930039086,40,1,1.2,2.5,2.6551836094703507,0.6,4,6,1,0.31284252223664716,0.6871574777633529,0.23425440404576792,1,0,0.09753207330954167,1,0,0,0,0,0,0,0,0,0,0,0,2577,0.051706494913621864,1.2154644035832154,7,3.0,1,1,0,0,0,5,50,2021-10-08,10.0,False,True,partially_addressed,3,5,intact,1.0,gpt-4o,1
What mechanisms could reconcile the predicted timeline of black hole seed formation with the observed high accretion rates and the $H_0$ tension in the context of the LCDM model?,evidence_tension,cosmology_tensions-2020-002,cosmology_tensions,2020,2020-12-31,,29,0,0,1,0,1,1,0,0,0,1,0.22006338717503174,0.1892117973407811,6,3,0.2,2.7,2.6851443164195103,0.5,4,5,1,0.22006338717503174,0.7799366128249683,0.16733662542361122,0,1,0.0554644437286824,1,0,0,0,0,0,0,0,0,0,1,0,2577,0.051706494913621864,1.2154644035832154,7,3.0,1,1,0,0,0,1,13,2025-06-05,54.0,False,False,not_addressed,0,8,intact,1.0,gpt-4o,0
What are the contributions of local galaxy distribution inhomogeneities and Cepheid photometry systematics to the observed tension between the Hubble constant measurements derived from Cepheid variables and those inferred from Planck CMB data?,evidence_tension,cosmology_tensions-2020-003,cosmology_tensions,2020,2020-12-31,,33,0,0,0,0,0,0,0,0,0,0,0.2605324946998511,0.2409100683110271,31,3,0.6,1.8,1.7776388834631178,0.7,4,3,1,0.2605324946998511,0.7394675053001489,0.22379798146026117,17,0,0.08337190286898097,0,0,0,1,1,1,0,0,0,0,0,0,2577,0.051706494913621864,1.2154644035832154,7,3.0,1,1,0,0,0,11,50,2021-05-06,5.0,False,True,partially_addressed,2,6,intact,0.9,gpt-4o,1
What new physics in the early universe could reconcile the discrepancy between the Hubble constant $H_0$ measured by the SH0ES collaboration and the value predicted by the $Λ$CDM model based on Planck data?,evidence_tension,cosmology_tensions-2020-004,cosmology_tensions,2020,2020-12-31,,33,1,0,0,0,0,1,0,0,0,2,0.3501279143953209,0.26549591501712105,57,2,1.4,0.9,1.7578395831246945,0.9,4,4,1,0.3501279143953209,0.6498720856046791,0.24232333929317723,2,0,0.10229413463831266,1,0,0,1,1,1,0,0,0,0,1,0,2577,0.051706494913621864,1.2154644035832154,7,3.0,1,1,0,0,0,17,50,2022-03-11,15.0,True,False,not_addressed,0,8,intact,1.0,gpt-4o,0
